Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
17027.0,78,9,1310.63,3,5,4,354,12,Loyal Customers
17028.0,581,3,1593.83,1,3,4,134,8,At Risk
17029.0,110,7,2137.3,3,4,4,344,11,Loyal Customers
17030.0,63,1,146.87,3,2,1,321,6,Others
17031.0,11,6,2773.85,5,4,4,544,13,Champions
17032.0,547,8,2984.32,1,5,5,155,11,At Risk
17033.0,86,4,1332.79,3,4,4,344,11,Loyal Customers
17034.0,16,5,1276.42,5,4,4,544,13,Champions
17035.0,245,4,613.59,2,4,3,243,9,At Risk
17036.0,383,1,176.9,2,2,1,221,5,Hibernating
17037.0,87,1,1267.32,3,2,4,324,9,Others
17038.0,30,2,743.17,4,3,3,433,10,Potential Loyalists
17039.0,604,1,1954.99,1,2,4,124,7,Others
17040.0,137,2,463.25,3,3,2,332,8,Others
17041.0,26,6,1655.2,4,4,4,444,12,Champions
17042.0,2,5,1036.58,5,4,3,543,12,Loyal Customers
17043.0,32,8,2593.65,4,5,4,454,13,Champions
17044.0,25,12,11962.3,4,5,5,455,14,Champions
17045.0,113,5,827.6800000000001,3,4,3,343,10,Loyal Customers
17046.0,157,5,1906.07,3,4,4,344,11,Loyal Customers
17047.0,85,6,2289.23,3,4,4,344,11,Loyal Customers
17048.0,117,7,2071.68,3,4,4,344,11,Loyal Customers
17049.0,2,19,9942.53,5,5,5,555,15,Champions
17050.0,96,11,4648.59,3,5,5,355,13,Loyal Customers
17051.0,194,4,706.49,2,4,3,243,9,At Risk
17052.0,28,1,399.09,4,2,2,422,8,Potential Loyalists
17053.0,130,1,498.48,3,2,2,322,7,Others
17054.0,28,5,1356.33,4,4,4,444,12,Champions
17055.0,445,1,232.85,1,2,1,121,4,Hibernating
17056.0,738,1,128.60000000000002,1,2,1,121,4,Hibernating
17057.0,596,1,294.74,1,2,2,122,5,Hibernating
17058.0,81,3,1179.89,3,3,3,333,9,Others
17059.0,29,9,4864.57,4,5,5,455,14,Champions
17060.0,266,1,234.24,2,2,1,221,5,Hibernating
17061.0,73,11,5232.2300000000005,3,5,5,355,13,Loyal Customers
17062.0,313,6,889.75,2,4,3,243,9,At Risk
17063.0,21,13,3638.53,4,5,5,455,14,Champions
17064.0,58,3,855.45,4,3,3,433,10,Potential Loyalists
17065.0,637,2,194.7,1,3,1,131,5,Others
17066.0,726,1,228.34,1,2,1,121,4,Hibernating
17067.0,724,3,454.54,1,3,2,132,6,Others
17068.0,12,47,8987.68,5,5,5,555,15,Champions
17069.0,28,14,5517.2300000000005,4,5,5,455,14,Champions
17070.0,114,2,437.42,3,3,2,332,8,Others
17071.0,28,13,3793.71,4,5,5,455,14,Champions
17072.0,625,1,273.35,1,2,1,121,4,Hibernating
17073.0,17,4,1446.09,5,4,4,544,13,Champions
17074.0,562,1,203.05,1,2,1,121,4,Hibernating
17075.0,17,10,2236.63,5,5,4,554,14,Champions
17076.0,36,6,1242.75,4,4,4,444,12,Champions
17077.0,578,1,306.0,1,2,2,122,5,Hibernating
17078.0,36,2,378.2,4,3,2,432,9,Potential Loyalists
17079.0,78,1,118.80000000000001,3,2,1,321,6,Others
17080.0,22,7,957.53,4,4,3,443,11,Loyal Customers
17081.0,25,6,949.39,4,4,3,443,11,Loyal Customers
17082.0,33,6,4732.03,4,4,5,445,13,Champions
17083.0,109,9,4049.79,3,5,5,355,13,Loyal Customers
17084.0,35,3,5001.21,4,3,5,435,12,Potential Loyalists
17085.0,123,28,7847.67,3,5,5,355,13,Loyal Customers
17086.0,7,6,2050.08,5,4,4,544,13,Champions
17087.0,737,1,221.53,1,2,1,121,4,Hibernating
17088.0,28,4,1991.01,4,4,4,444,12,Champions
17089.0,386,1,128.45,2,2,1,221,5,Hibernating
17090.0,4,13,3080.1800000000003,5,5,5,555,15,Champions
17091.0,2,19,7495.75,5,5,5,555,15,Champions
17092.0,50,11,5511.41,4,5,5,455,14,Champions
17093.0,592,1,235.88,1,2,1,121,4,Hibernating
17094.0,322,2,402.20000000000005,2,3,2,232,7,Others
17095.0,22,7,2572.25,4,4,4,444,12,Champions
17096.0,15,11,3697.93,5,5,5,555,15,Champions
17097.0,2,9,1143.36,5,5,3,553,13,Loyal Customers
17098.0,381,3,591.0699999999999,2,3,2,232,7,Others
17099.0,533,1,582.17,1,2,2,122,5,Hibernating
17100.0,18,2,971.74,5,3,3,533,11,Potential Loyalists
17101.0,10,7,2507.05,5,4,4,544,13,Champions
17102.0,261,1,25.5,2,2,1,221,5,Hibernating
17103.0,722,1,424.3,1,2,2,122,5,Hibernating
17104.0,423,1,474.03,1,2,2,122,5,Hibernating
17105.0,159,2,665.78,3,3,3,333,9,Others
17106.0,389,1,481.58,2,2,2,222,6,Hibernating
17107.0,33,10,16052.72,4,5,5,455,14,Champions
17108.0,663,1,174.95,1,2,1,121,4,Hibernating
17109.0,29,8,1291.71,4,5,4,454,13,Champions
17110.0,165,3,499.9,3,3,2,332,8,Others
17111.0,47,2,459.58,4,3,2,432,9,Potential Loyalists
17112.0,502,1,197.57,1,2,1,121,4,Hibernating
17113.0,574,6,2305.59,1,4,4,144,9,At Risk
17114.0,5,8,801.12,5,5,3,553,13,Loyal Customers
17115.0,8,7,2761.4900000000002,5,4,4,544,13,Champions
17116.0,648,1,389.78,1,2,2,122,5,Hibernating
17117.0,288,1,116.19999999999999,2,2,1,221,5,Hibernating
17118.0,317,1,157.02,2,2,1,221,5,Hibernating
17119.0,3,2,606.91,5,3,2,532,10,Potential Loyalists
17120.0,233,1,307.46,2,2,2,222,6,Hibernating
17121.0,402,1,314.74,2,2,2,222,6,Hibernating
17122.0,119,4,570.5,3,4,2,342,9,Others
17123.0,161,3,977.17,3,3,3,333,9,Others
17124.0,185,1,294.24,3,2,2,322,7,Others
17125.0,50,1,230.5,4,2,1,421,7,Others
17126.0,152,9,2016.43,3,5,4,354,12,Loyal Customers
17127.0,428,5,1155.0300000000002,1,4,3,143,8,At Risk
17128.0,334,1,157.09,2,2,1,221,5,Hibernating
17129.0,520,1,31.85,1,2,1,121,4,Hibernating
17131.0,5,5,2463.17,5,4,4,544,13,Champions
17132.0,452,2,1220.9099999999999,1,3,4,134,8,At Risk
17133.0,15,12,14622.33,5,5,5,555,15,Champions
17134.0,106,3,625.3,3,3,3,333,9,Others
17135.0,16,10,1722.18,5,5,4,554,14,Champions
17136.0,662,1,231.68,1,2,1,121,4,Hibernating
17137.0,416,6,1099.81,1,4,3,143,8,At Risk
17138.0,275,7,4417.27,2,4,5,245,11,At Risk
17139.0,15,25,19566.76,5,5,5,555,15,Champions
17140.0,247,1,454.12,2,2,2,222,6,Hibernating
17141.0,418,4,727.58,1,4,3,143,8,At Risk
17142.0,239,4,1275.25,2,4,4,244,10,At Risk
17143.0,417,2,880.97,1,3,3,133,7,At Risk
17144.0,1,2,984.57,5,3,3,533,11,Potential Loyalists
17145.0,512,4,3120.91,1,4,5,145,10,At Risk
17146.0,105,13,5852.64,3,5,5,355,13,Loyal Customers
17147.0,22,9,3199.95,4,5,5,455,14,Champions
17148.0,51,1,124.88,4,2,1,421,7,Others
17149.0,451,1,143.10000000000002,1,2,1,121,4,Hibernating
17150.0,376,6,1357.95,2,4,4,244,10,At Risk
17151.0,735,1,231.90000000000003,1,2,1,121,4,Hibernating
17152.0,194,4,2016.5,2,4,4,244,10,At Risk
17153.0,24,1,213.78,4,2,1,421,7,Others
17154.0,75,1,329.34,3,2,2,322,7,Others
17155.0,17,7,892.46,5,4,3,543,12,Loyal Customers
17156.0,491,1,591.87,1,2,2,122,5,Hibernating
17157.0,7,19,5151.9,5,5,5,555,15,Champions
17158.0,32,5,1980.0,4,4,4,444,12,Champions
17159.0,21,5,2099.59,4,4,4,444,12,Champions
17160.0,31,17,10209.16,4,5,5,455,14,Champions
17161.0,444,1,856.01,1,2,3,123,6,Others
17162.0,28,10,1715.46,4,5,4,454,13,Champions
17163.0,21,4,699.78,4,4,3,443,11,Loyal Customers
17164.0,32,7,2467.35,4,4,4,444,12,Champions
17165.0,284,6,1794.32,2,4,4,244,10,At Risk
17166.0,38,2,206.34,4,3,1,431,8,Others
17167.0,379,3,867.11,2,3,3,233,8,At Risk
17168.0,498,1,400.2,1,2,2,122,5,Hibernating
17169.0,57,3,1156.73,4,3,3,433,10,Potential Loyalists
17170.0,374,2,178.68,2,3,1,231,6,Others
17171.0,289,2,384.59,2,3,2,232,7,Others
17172.0,78,3,956.5699999999999,3,3,3,333,9,Others
17173.0,5,8,3766.6,5,5,5,555,15,Champions
17174.0,217,1,59.9,2,2,1,221,5,Hibernating
17175.0,44,4,1443.69,4,4,4,444,12,Champions
17176.0,201,3,902.3199999999999,2,3,3,233,8,At Risk
17177.0,505,1,119.5,1,2,1,121,4,Hibernating
17178.0,731,1,432.96,1,2,2,122,5,Hibernating
17179.0,178,6,1507.26,3,4,4,344,11,Loyal Customers
17180.0,56,11,2236.77,4,5,4,454,13,Champions
17181.0,57,3,309.85,4,3,2,432,9,Potential Loyalists
17182.0,422,2,321.3,1,3,2,132,6,Others
17183.0,7,6,3347.31,5,4,5,545,14,Champions
17184.0,569,2,198.41000000000003,1,3,1,131,5,Others
17185.0,591,3,229.46,1,3,1,131,5,Others
17186.0,46,2,144.0,4,3,1,431,8,Others
17187.0,226,2,467.71,2,3,2,232,7,Others
17188.0,11,13,4592.93,5,5,5,555,15,Champions
17189.0,106,5,953.63,3,4,3,343,10,Loyal Customers
17190.0,58,7,1726.57,4,4,4,444,12,Champions
17191.0,28,15,4310.34,4,5,5,455,14,Champions
17192.0,536,1,75.28,1,2,1,121,4,Hibernating
17193.0,35,9,2310.04,4,5,4,454,13,Champions
17194.0,273,3,812.5,2,3,3,233,8,At Risk
17195.0,655,1,562.98,1,2,2,122,5,Hibernating
17196.0,427,1,327.75,1,2,2,122,5,Hibernating
17197.0,29,1,1013.01,4,2,3,423,9,Potential Loyalists
17198.0,23,3,692.22,4,3,3,433,10,Potential Loyalists
17199.0,582,1,135.04000000000002,1,2,1,121,4,Hibernating
17200.0,387,4,356.71,2,4,2,242,8,Others
17201.0,53,4,1143.1,4,4,3,443,11,Loyal Customers
17202.0,420,1,160.65,1,2,1,121,4,Hibernating
17203.0,35,10,5564.09,4,5,5,455,14,Champions
17204.0,175,9,5504.6900000000005,3,5,5,355,13,Loyal Customers
17205.0,53,3,999.35,4,3,3,433,10,Potential Loyalists
17206.0,53,1,204.24,4,2,1,421,7,Others
17207.0,652,1,292.62,1,2,2,122,5,Hibernating
17208.0,395,1,111.15,2,2,1,221,5,Hibernating
17209.0,649,3,595.7,1,3,2,132,6,Others
17210.0,392,1,251.72,2,2,1,221,5,Hibernating
17211.0,26,13,3773.35,4,5,5,455,14,Champions
17212.0,253,3,794.41,2,3,3,233,8,At Risk
17213.0,40,13,4869.400000000001,4,5,5,455,14,Champions
17214.0,60,6,1059.1200000000001,3,4,3,343,10,Loyal Customers
17215.0,464,1,186.15,1,2,1,121,4,Hibernating
17216.0,554,1,63.6,1,2,1,121,4,Hibernating
17217.0,234,2,210.1,2,3,1,231,6,Others
17218.0,4,18,3891.39,5,5,5,555,15,Champions
17219.0,31,2,259.13,4,3,1,431,8,Others
17220.0,24,21,4457.31,4,5,5,455,14,Champions
17221.0,7,5,976.62,5,4,3,543,12,Loyal Customers
17222.0,65,6,1579.51,3,4,4,344,11,Loyal Customers
17223.0,310,3,558.04,2,3,2,232,7,Others
17224.0,501,1,100.86,1,2,1,121,4,Hibernating
17225.0,581,1,131.15,1,2,1,121,4,Hibernating
17226.0,308,3,895.47,2,3,3,233,8,At Risk
17227.0,18,12,1878.93,5,5,4,554,14,Champions
17228.0,15,13,2820.03,5,5,4,554,14,Champions
17229.0,96,2,318.76,3,3,2,332,8,Others
17230.0,264,18,9388.49,2,5,5,255,12,At Risk
17231.0,12,25,7064.8,5,5,5,555,15,Champions
17232.0,2,2,417.77,5,3,2,532,10,Potential Loyalists
17233.0,35,3,560.86,4,3,2,432,9,Potential Loyalists
17234.0,182,1,149.89000000000001,3,2,1,321,6,Others
17235.0,25,8,1562.98,4,5,4,454,13,Champions
17236.0,12,12,1929.26,5,5,4,554,14,Champions
17237.0,11,4,994.13,5,4,3,543,12,Loyal Customers
17238.0,2,32,7331.67,5,5,5,555,15,Champions
17239.0,312,4,1189.45,2,4,3,243,9,At Risk
17240.0,596,1,130.6,1,2,1,121,4,Hibernating
17241.0,385,12,2736.64,2,5,4,254,11,At Risk
17242.0,108,5,2889.28,3,4,4,344,11,Loyal Customers
17243.0,1,69,20203.58,5,5,5,555,15,Champions
17244.0,53,5,1826.04,4,4,4,444,12,Champions
17245.0,204,2,371.63,2,3,2,232,7,Others
17246.0,546,2,38.92,1,3,1,131,5,Others
17247.0,15,1,280.09000000000003,5,2,1,521,8,Others
17248.0,120,2,500.54,3,3,2,332,8,Others
17249.0,428,1,68.03,1,2,1,121,4,Hibernating
17250.0,3,2,381.97,5,3,2,532,10,Potential Loyalists
17251.0,362,3,798.98,2,3,3,233,8,At Risk
17252.0,116,2,348.91,3,3,2,332,8,Others
17253.0,18,1,178.26,5,2,1,521,8,Others
17254.0,4,3,469.48,5,3,2,532,10,Potential Loyalists
17255.0,40,4,781.7,4,4,3,443,11,Loyal Customers
17256.0,107,5,498.93,3,4,2,342,9,Others
17257.0,436,2,189.78,1,3,1,131,5,Others
17258.0,396,2,417.3,2,3,2,232,7,Others
17259.0,148,6,1452.39,3,4,4,344,11,Loyal Customers
17260.0,411,1,120.95,1,2,1,121,4,Hibernating
17261.0,509,1,221.59,1,2,1,121,4,Hibernating
17262.0,52,11,2488.76,4,5,4,454,13,Champions
17263.0,208,1,63.440000000000005,2,2,1,221,5,Hibernating
17264.0,424,1,268.28,1,2,1,121,4,Hibernating
17265.0,138,2,550.01,3,3,2,332,8,Others
17266.0,2,5,501.71999999999997,5,4,2,542,11,Others
17267.0,127,2,317.2,3,3,2,332,8,Others
17268.0,107,11,1733.8899999999999,3,5,4,354,12,Loyal Customers
17269.0,385,1,491.81,2,2,2,222,6,Hibernating
17270.0,469,2,601.4499999999999,1,3,2,132,6,Others
17271.0,736,1,204.3,1,2,1,121,4,Hibernating
17272.0,42,4,2148.63,4,4,4,444,12,Champions
17273.0,424,1,141.12,1,2,1,121,4,Hibernating
17274.0,35,2,573.22,4,3,2,432,9,Potential Loyalists
17275.0,383,1,114.1,2,2,1,221,5,Hibernating
17276.0,402,1,502.49,2,2,2,222,6,Hibernating
17277.0,227,2,1065.3500000000001,2,3,3,233,8,At Risk
17278.0,241,2,271.24,2,3,1,231,6,Others
17279.0,57,1,187.82999999999998,4,2,1,421,7,Others
17280.0,438,1,118.85999999999999,1,2,1,121,4,Hibernating
17281.0,374,6,797.8499999999999,2,4,3,243,9,At Risk
17282.0,130,5,2308.54,3,4,4,344,11,Loyal Customers
17283.0,378,1,188.46,2,2,1,221,5,Hibernating
17284.0,60,8,2788.06,3,5,4,354,12,Loyal Customers
17285.0,628,2,407.94,1,3,2,132,6,Others
17286.0,21,3,389.18,4,3,2,432,9,Potential Loyalists
17287.0,26,21,3826.86,4,5,5,455,14,Champions
17288.0,9,11,2468.43,5,5,4,554,14,Champions
17289.0,31,9,2041.8,4,5,4,454,13,Champions
17290.0,3,8,1487.96,5,5,4,554,14,Champions
17291.0,308,1,550.8000000000001,2,2,2,222,6,Hibernating
17292.0,472,2,271.75,1,3,1,131,5,Others
17293.0,8,17,3750.63,5,5,5,555,15,Champions
17294.0,669,2,467.78999999999996,1,3,2,132,6,Others
17295.0,28,3,547.0,4,3,2,432,9,Potential Loyalists
17296.0,730,1,338.13,1,2,2,122,5,Hibernating
17297.0,17,1,128.18,5,2,1,521,8,Others
17298.0,101,5,954.26,3,4,3,343,10,Loyal Customers
17299.0,11,6,993.23,5,4,3,543,12,Loyal Customers
17300.0,390,2,393.64,2,3,2,232,7,Others
17301.0,21,2,294.39,4,3,2,432,9,Potential Loyalists
17302.0,14,5,1135.63,5,4,3,543,12,Loyal Customers
17303.0,361,1,250.04,2,2,1,221,5,Hibernating
17304.0,534,1,111.5,1,2,1,121,4,Hibernating
17305.0,648,1,2135.46,1,2,4,124,7,Others
17306.0,10,21,9782.35,5,5,5,555,15,Champions
17307.0,395,11,3999.8900000000003,2,5,5,255,12,At Risk
17308.0,393,2,4511.76,2,3,5,235,10,At Risk
17309.0,95,3,320.39,3,3,2,332,8,Others
17310.0,387,2,1025.1,2,3,3,233,8,At Risk
17311.0,78,6,3566.56,3,4,5,345,12,Loyal Customers
17312.0,138,3,644.3,3,3,3,333,9,Others
17313.0,31,1,2328.84,4,2,4,424,10,Potential Loyalists
17314.0,24,17,4904.43,4,5,5,455,14,Champions
17315.0,1,43,9599.58,5,5,5,555,15,Champions
17316.0,420,1,124.45,1,2,1,121,4,Hibernating
17317.0,46,3,2600.34,4,3,4,434,11,Potential Loyalists
17318.0,725,1,157.32999999999998,1,2,1,121,4,Hibernating
17319.0,669,1,29.1,1,2,1,121,4,Hibernating
17320.0,100,6,2444.85,3,4,4,344,11,Loyal Customers
17321.0,8,6,1665.21,5,4,4,544,13,Champions
17322.0,376,5,922.59,2,4,3,243,9,At Risk
17323.0,15,12,1551.04,5,5,4,554,14,Champions
17324.0,17,12,2171.07,5,5,4,554,14,Champions
17325.0,280,3,609.5699999999999,2,3,3,233,8,At Risk
17326.0,408,2,312.35,2,3,2,232,7,Others
17327.0,409,2,152.35,2,3,1,231,6,Others
17328.0,673,1,104.7,1,2,1,121,4,Hibernating
17329.0,14,5,998.53,5,4,3,543,12,Loyal Customers
17330.0,22,4,423.8,4,4,2,442,10,Others
17331.0,123,1,175.2,3,2,1,321,6,Others
17332.0,528,5,838.27,1,4,3,143,8,At Risk
17333.0,85,1,494.25,3,2,2,322,7,Others
17334.0,302,3,635.15,2,3,3,233,8,At Risk
17335.0,383,2,497.04,2,3,2,232,7,Others
17336.0,472,1,81.12,1,2,1,121,4,Hibernating
17337.0,151,4,1981.06,3,4,4,344,11,Loyal Customers
17338.0,17,17,11889.33,5,5,5,555,15,Champions
17339.0,94,3,302.36,3,3,2,332,8,Others
17340.0,29,18,19617.95,4,5,5,455,14,Champions
17341.0,156,5,1272.21,3,4,4,344,11,Loyal Customers
17342.0,379,4,1227.54,2,4,4,244,10,At Risk
17343.0,355,6,1259.94,2,4,4,244,10,At Risk
17344.0,46,2,457.36,4,3,2,432,9,Potential Loyalists
17345.0,15,10,1586.6299999999999,5,5,4,554,14,Champions
17346.0,3,26,4998.61,5,5,5,555,15,Champions
17347.0,86,1,228.96,3,2,1,321,6,Others
17348.0,14,9,2442.29,5,5,4,554,14,Champions
17349.0,179,5,772.41,3,4,3,343,10,Loyal Customers
17350.0,8,7,1893.701,5,4,4,544,13,Champions
17351.0,36,12,1988.23,4,5,4,454,13,Champions
17352.0,696,1,36.25,1,2,1,121,4,Hibernating
17353.0,129,4,3242.0,3,4,5,345,12,Loyal Customers
17354.0,50,4,3133.96,4,4,5,445,13,Champions
17355.0,386,1,273.31,2,2,1,221,5,Hibernating
17356.0,311,5,946.47,2,4,3,243,9,At Risk
17357.0,24,2,384.39,4,3,2,432,9,Potential Loyalists
17358.0,303,5,861.01,2,4,3,243,9,At Risk
17359.0,11,2,284.46,5,3,1,531,9,Others
17360.0,17,6,1200.51,5,4,3,543,12,Loyal Customers
17361.0,49,5,871.79,4,4,3,443,11,Loyal Customers
17362.0,239,7,1024.04,2,4,3,243,9,At Risk
17363.0,395,3,920.46,2,3,3,233,8,At Risk
17364.0,0,28,11972.92,5,5,5,555,15,Champions
17365.0,12,15,8184.49,5,5,5,555,15,Champions
17366.0,432,2,1077.24,1,3,3,133,7,At Risk
17367.0,238,1,167.55,2,2,1,221,5,Hibernating
17368.0,23,14,2758.29,4,5,4,454,13,Champions
17369.0,455,1,979.1999999999999,1,2,3,123,6,Others
17370.0,72,4,446.18,3,4,2,342,9,Others
17371.0,17,6,655.37,5,4,3,543,12,Loyal Customers
17372.0,40,28,4347.31,4,5,5,455,14,Champions
17373.0,40,7,1167.5,4,4,3,443,11,Loyal Customers
17374.0,218,3,727.11,2,3,3,233,8,At Risk
17375.0,199,4,660.55,2,4,3,243,9,At Risk
17376.0,70,4,453.64,3,4,2,342,9,Others
17377.0,23,78,17644.27,4,5,5,455,14,Champions
17378.0,374,1,10.95,2,2,1,221,5,Hibernating
17379.0,11,1,389.71999999999997,5,2,2,522,9,Potential Loyalists
17380.0,434,3,645.0,1,3,3,133,7,At Risk
17381.0,8,38,36398.65,5,5,5,555,15,Champions
17382.0,65,8,902.28,3,5,3,353,11,Loyal Customers
17383.0,4,2,304.09,5,3,2,532,10,Potential Loyalists
17384.0,19,3,507.55,5,3,2,532,10,Potential Loyalists
17385.0,14,1,256.11,5,2,1,521,8,Others
17386.0,7,7,2812.77,5,4,4,544,13,Champions
17387.0,19,2,746.81,5,3,3,533,11,Potential Loyalists
17388.0,77,11,2675.37,3,5,4,354,12,Loyal Customers
17389.0,0,61,57215.33,5,5,5,555,15,Champions
17390.0,420,1,149.3,1,2,1,121,4,Hibernating
17391.0,163,2,508.8,3,3,2,332,8,Others
17392.0,306,3,585.92,2,3,2,232,7,Others
17393.0,410,2,381.15,2,3,2,232,7,Others
17394.0,219,1,203.86999999999998,2,2,1,221,5,Hibernating
17395.0,508,1,97.5,1,2,1,121,4,Hibernating
17396.0,39,14,8409.6,4,5,5,455,14,Champions
17397.0,22,3,1198.28,4,3,3,433,10,Potential Loyalists
17398.0,114,3,653.38,3,3,3,333,9,Others
17400.0,126,8,4623.28,3,5,5,355,13,Loyal Customers
17401.0,541,1,114.85,1,2,1,121,4,Hibernating
17402.0,4,23,4635.5599999999995,5,5,5,555,15,Champions
17403.0,36,2,382.87,4,3,2,432,9,Potential Loyalists
17404.0,4,23,47781.12,5,5,5,555,15,Champions
17405.0,1,3,1031.41,5,3,3,533,11,Potential Loyalists
17406.0,333,13,4186.95,2,5,5,255,12,At Risk
17407.0,411,1,552.9,1,2,2,122,5,Hibernating
17408.0,163,3,316.09000000000003,3,3,2,332,8,Others
17409.0,184,10,7793.51,3,5,5,355,13,Loyal Customers
17410.0,16,5,1214.72,5,4,3,543,12,Loyal Customers
17411.0,12,5,1425.38,5,4,4,544,13,Champions
17412.0,2,16,4220.22,5,5,5,555,15,Champions
17413.0,404,2,560.14,2,3,2,232,7,Others
17414.0,43,6,2249.52,4,4,4,444,12,Champions
17415.0,79,1,507.84,3,2,2,322,7,Others
17416.0,29,22,17298.45,4,5,5,455,14,Champions
17417.0,548,1,164.18,1,2,1,121,4,Hibernating
17418.0,42,3,670.0600000000001,4,3,3,433,10,Potential Loyalists
17419.0,11,18,6126.25,5,5,5,555,15,Champions
17420.0,50,6,953.58,4,4,3,443,11,Loyal Customers
17421.0,386,3,1059.41,2,3,3,233,8,At Risk
17422.0,16,11,3594.76,5,5,5,555,15,Champions
17423.0,46,3,1118.95,4,3,3,433,10,Potential Loyalists
17425.0,19,2,759.17,5,3,3,533,11,Potential Loyalists
17426.0,8,13,8077.77,5,5,5,555,15,Champions
17427.0,71,1,100.8,3,2,1,321,6,Others
17428.0,0,45,31466.760000000002,5,5,5,555,15,Champions
17429.0,128,5,1357.46,3,4,4,344,11,Loyal Customers
17430.0,32,4,622.57,4,4,3,443,11,Loyal Customers
17431.0,313,1,403.3,2,2,2,222,6,Hibernating
17432.0,18,9,1728.99,5,5,4,554,14,Champions
17433.0,88,2,569.96,3,3,2,332,8,Others
17434.0,2,7,2373.82,5,4,4,544,13,Champions
17435.0,411,1,331.35,1,2,2,122,5,Hibernating
17436.0,1,5,534.06,5,4,2,542,11,Others
17437.0,529,1,369.68,1,2,2,122,5,Hibernating
17438.0,253,5,1422.77,2,4,4,244,10,At Risk
17439.0,655,1,325.74,1,2,2,122,5,Hibernating
17440.0,156,4,323.58,3,4,2,342,9,Others
17441.0,732,1,293.35,1,2,2,122,5,Hibernating
17442.0,36,15,4620.3,4,5,5,455,14,Champions
17443.0,219,1,534.24,2,2,2,222,6,Hibernating
17444.0,147,3,2940.04,3,3,5,335,11,Others
17446.0,176,2,120.9,3,3,1,331,7,Others
17447.0,40,2,541.53,4,3,2,432,9,Potential Loyalists
17448.0,497,46,14523.67,1,5,5,155,11,At Risk
17449.0,2,13,4868.15,5,5,5,555,15,Champions
17450.0,8,51,244784.25,5,5,5,555,15,Champions
17451.0,1,7,1721.4,5,4,4,544,13,Champions
17453.0,17,2,486.71999999999997,5,3,2,532,10,Potential Loyalists
17454.0,192,10,1547.94,2,5,4,254,11,At Risk
17455.0,203,1,131.7,2,2,1,221,5,Hibernating
17456.0,365,2,975.5600000000001,2,3,3,233,8,At Risk
17457.0,126,14,5984.8099999999995,3,5,5,355,13,Loyal Customers
17458.0,15,2,529.58,5,3,2,532,10,Potential Loyalists
17459.0,43,2,657.3,4,3,3,433,10,Potential Loyalists
17460.0,94,16,2157.9700000000003,3,5,4,354,12,Loyal Customers
17461.0,22,3,735.82,4,3,3,433,10,Potential Loyalists
17462.0,60,2,675.69,3,3,3,333,9,Others
17463.0,16,7,2535.26,5,4,4,544,13,Champions
17464.0,158,3,907.14,3,3,3,333,9,Others
17465.0,425,7,2542.79,1,4,4,144,9,At Risk
17466.0,10,2,763.28,5,3,3,533,11,Potential Loyalists
17467.0,395,1,102.6,2,2,1,221,5,Hibernating
17468.0,10,3,194.8,5,3,1,531,9,Others
17469.0,16,17,5051.25,5,5,5,555,15,Champions
17470.0,44,11,2626.47,4,5,4,454,13,Champions
17471.0,474,1,321.65000000000003,1,2,2,122,5,Hibernating
17472.0,191,4,922.35,2,4,3,243,9,At Risk
17473.0,408,2,607.0,2,3,2,232,7,Others
17474.0,599,1,1047.0,1,2,3,123,6,Others
17475.0,79,1,194.37,3,2,1,321,6,Others
17476.0,395,2,489.86,2,3,2,232,7,Others
17477.0,612,2,1144.3,1,3,3,133,7,At Risk
17478.0,408,2,1272.8,2,3,4,234,9,At Risk
17479.0,632,1,389.26000000000005,1,2,2,122,5,Hibernating
17480.0,77,2,882.23,3,3,3,333,9,Others
17481.0,3,4,1255.59,5,4,4,544,13,Champions
17482.0,487,2,775.64,1,3,3,133,7,At Risk
17483.0,65,4,591.73,3,4,2,342,9,Others
17484.0,576,2,209.57,1,3,1,131,5,Others
17486.0,261,1,396.87,2,2,2,222,6,Hibernating
17487.0,728,1,160.55,1,2,1,121,4,Hibernating
17488.0,641,1,336.5,1,2,2,122,5,Hibernating
17489.0,58,2,376.64,4,3,2,432,9,Potential Loyalists
17490.0,0,9,2750.5,5,5,4,554,14,Champions
17491.0,1,17,5653.67,5,5,5,555,15,Champions
17492.0,248,3,1122.42,2,3,3,233,8,At Risk
17493.0,385,1,100.91000000000001,2,2,1,221,5,Hibernating
17494.0,501,1,54.699999999999996,1,2,1,121,4,Hibernating
17495.0,7,3,806.72,5,3,3,533,11,Potential Loyalists
17496.0,358,4,1412.89,2,4,4,244,10,At Risk
17497.0,390,2,287.25,2,3,2,232,7,Others
17498.0,75,1,272.22,3,2,1,321,6,Others
17499.0,289,2,1341.39,2,3,4,234,9,At Risk
17500.0,17,3,1138.0,5,3,3,533,11,Potential Loyalists
17501.0,220,2,288.6,2,3,2,232,7,Others
17502.0,9,4,689.1,5,4,3,543,12,Loyal Customers
17503.0,2,2,558.96,5,3,2,532,10,Potential Loyalists
17504.0,206,18,9490.17,2,5,5,255,12,At Risk
17505.0,161,5,2435.48,3,4,4,344,11,Loyal Customers
17506.0,75,1,302.2,3,2,2,322,7,Others
17507.0,261,2,605.58,2,3,2,232,7,Others
17508.0,280,8,4579.23,2,5,5,255,12,At Risk
17509.0,57,8,6083.64,4,5,5,455,14,Champions
17510.0,24,2,514.56,4,3,2,432,9,Potential Loyalists
